employee_id,first_name,last_name,email,hire_date,job_title,department,salary,manager_id,address,city,state,zip_code,birth_date,status
28554,Carolyn,Taylor,carolyn.taylor@rice.com,2025-11-05,Mechanical engineer,Sales,75628,58931,06162 Timothy Road Apt. 877,Lake Matthew,ME,42686,1996-07-22,Inactive
88766,Steven,Valdez,steven.valdez@flores.com,2021-06-28,Commercial horticulturist,Finance,93229,80274,09940 Williams Junction Apt. 631,Pereztown,MA,29008,1973-06-18,Active
83368,Wesley,Rogers,wesley.rogers@chen.com,2022-11-29,Retail merchandiser,Finance,"$126,433",31460,51622 Mendez Bridge Apt. 378,Judithmouth,CA,15975,2000-08-14,On Leave
69135,Richard,Juarez,richard.juarez@mills.com,2022-09-24,Field seismologist,Finance,"$123,461",63254,9452 Taylor Trail Apt. 227,Daviston,FM,89588,1989-06-24,On Leave
35918,Pamela,Gonzalez,pamela.gonzalez@hammond-garcia.net,2022-10-10,"Merchandiser, retail",IT,52613,24297,711 Jackson Road Suite 547,South Regina,CT,46502,1969-03-30,Inactive
37520,Gabrielle,Johnston,gabrielle.johnston@edwards.com,2026-01-03,Printmaker,HR,102119,31173,542 Gonzalez Curve Apt. 390,New Christopher,DC,47648,1969-02-27,Active
98272,Peter,Roberts,peter.roberts@wheeler.org,2017-07-31,"Scientist, research (medical)",ENgINEErInG,109010,27779,175 Jacob Shore Suite 790,Hudsonmouth,PR,83389,1975-05-30,On Leave
35711,Michelle,Davis,michelle.davis@fox.com,2017-09-06,"Accountant, chartered public finance",Operations,43740,12245,80429 Gross Valley Apt. 198,East Claire,MS,32022,1987-01-12,Active
52828,GEoRGe,dANiElS,george.daniels@hoover.org,2017-07-19,Best boy,IT,94890,81849,296 Tina Trail Apt. 415,Randyhaven,AR,48633,2000-08-11,Inactive
59562,Morgan,Dillon,morgan.dillon@sanchez-nunez.com,2025-01-20,Bonds trader,IT,77634,15307,54983 Davis Fort Apt. 209,North Bonnie,CT,72049,2003-05-28,Inactive
96418,Christina,Anderson,christina.anderson@taylor.com,2016-11-18,"Geologist, engineering",IT,116952,84981,71240 April Curve Apt. 434,North Patricia,GU,30087,1966-12-21,Active
67650,Julie,Bennett,julie.bennett@douglas-hughes.com,2019-08-01,Estate manager/land agent,Sales,"$146,705",62216,4836 Ronald Spring Suite 010,West Henrytown,OR,30080,1970-03-25,Inactive
50148,Melissa,Zimmerman,melissa.zimmerman@becker-mcclure.com,2017-12-04,Civil Service administrator,Engineering,57733,10563,2024 Raymond Forges Apt. 823,Lake Gregorymouth,OR,53451,1982-01-05,On Leave
36236,Valerie,Watkins,valerie.watkins@parker.com,2025-02-27,"Research officer, political party",Engineering,103947,21529,8101 Timothy Lodge,Lake Carmen,NE,86270,1997-03-23,On Leave
60513,Tyler,Savage,tyler.savage@miller.com,2027-02-22,"Teacher, music",IT,118673,62829,69432 Christopher Loaf,East Jadeport,PW,29135,1982-11-22,On Leave
91078,PETer,miLLER,peter.miller@wade.com,2016-12-07,"Engineer, technical sales",Sales,135350,75387,6961 Dominique Landing,Lake Raymond,IL,93551,1998-12-18,Active
21002,Jesse,Cruz,jesse.cruz@bowers.com,2021-09-06,"Administrator, local government",Sales,"$117,664",79756,4906 Amy Shore Apt. 659,North Patrickstad,MT,89787,1966-11-10,On Leave
10527,Keith,Sullivan,keith.sullivan@martinez.net,2018-01-25,Industrial buyer,Finance,87496,,579 Cobb Ridges Apt. 682,Robinsonborough,NC,04361,1992-12-11,Active
36218,James,Peters,james.peters@ballard.info,2026-06-11,Public affairs consultant,Engineering,"$102,305",10559,4879 Salinas Ridges,Padillamouth,PW,69130,1996-01-17,Active
98196,Rhonda,Michael,rhonda.michael@leon.com,2023-02-03,Health physicist,HR,"$117,251",44417,89229 Larry Corners,Port Sarahborough,OH,51411,1975-07-26,Active
90475,Tracy,Daniels,tracy.daniels@perez-cox.com,2019-03-29,Solicitor,Sales,"$147,534",20475,71502 Shannon Passage,Lake Richardmouth,MH,70720,1970-09-09,Active
36218,Michael,Murphy,michael.murphy@miller.info,2017-06-14,"Research officer, government",Marketing,106795,84483,000 Rodriguez Springs,East Anthony,NE,76120,1994-03-15,On Leave
44294,Andrew,Hernandez,andrew.hernandez@white.com,2022-09-17,Trading standards officer,Hr,"$60,932",62894,2562 Christopher Track,Jordantown,TX,41624,1995-05-07,Inactive
26256,Bobby,Jackson,bobby.jackson@russell.net,2018-03-21,"Sound technician, broadcasting/film/video",Sales,65467,46828,7690 Patterson Ford,North Josephtown,WY,63121,1974-04-17,Active
10844,Cynthia,Williams,cynthia.williams@walker-haley.info,2022-03-18,Lawyer,Sales,"$121,672",64919,272 Weber Loaf,Port Nicholasview,IN,03781,1987-02-13,Active
90456,Nicole,Scott,nicole.scott@thomas.org,2022-10-07,"Conservation officer, historic buildings",IT,95647,45297,42370 Nguyen Terrace Apt. 691,Lake Wayneview,NC,81988,1967-10-11,Inactive
83287,Timothy,Horne,timothy.horne@martin-warner.com,2021-01-01,Engineering geologist,Finance,127378,54691,53891 Torres Groves Suite 216,Sherryberg,CT,33106,1994-06-16,Active
37966,Sandra,Mejia,sandra.mejia@calhoun-reed.com,2025-02-24,"Physicist, medical",Marketing,149019,,266 Leah Crossroad Suite 913,New Sandraburgh,WI,78346,1979-07-15,On Leave
37520,Katrina,Avery,katrina.avery@barr-pierce.com,2017-02-07,Public relations officer,Engineering,84903,,35882 Daniel Haven Suite 970,East Charles,RI,60617,1976-02-22,On Leave
69606,Eric,Fitzgerald,eric.fitzgerald@williams.org,2021-05-30,Tax inspector,Finance,56950,31173,133 Campbell Cliff,Dawnview,MH,48821,1988-06-21,Active
54590,Denise,Jordan,denise.jordan@smith.com,2016-09-15,"Designer, fashion/clothing",IT,44696,28205,5032 Edwards Isle Suite 177,Bellbury,PA,96434,1988-07-19,Active
68833,Lisa,Zimmerman,lisa.zimmerman@anderson.com,2022-10-04,"Scientist, audiological",Sales,149878,70835,4111 Daryl Dam,Michelleville,CT,,1967-03-31,Inactive
38384,Ellen,Ward,ellen.ward,2017-10-28,Air cabin crew,Finance,90160,88101,3923 Adams Radial Apt. 201,Arianaton,MS,37598,1968-01-05,Active
38286,Brian,Martinez,brian.martinez@black-friedman.net,2025-10-18,Futures trader,IT,74455,98231,34047 Carroll Estates Apt. 471,New Michael,TX,37990,1995-07-07,Inactive
76929,Eric,Miller,eric.miller@aguilar.info,2019-11-19,Make,Finance,"$97,594",15493,01240 Brown Stravenue,Rachelmouth,CO,57718,1991-03-02,Active
60773,Thomas,Bell,thomas.bell@andrade.com,2019-10-15,Exhibition designer,Engineering,"$114,584",34115,71107 Murphy Run,West Katherinehaven,FL,92091,1974-04-03,Inactive
99400,Kristy,Maddox,kristy.maddox@hamilton.info,2019-04-20,Public relations officer,HR,"$71,917",83368,306 Thomas Mill Suite 034,Dixonburgh,KY,59764,1966-04-08,On Leave
56962,Jared,Camacho,jared.camacho@campbell-harrell.info,2017-08-06,Financial risk analyst,Operations,"$64,558",,83254 Reginald Ports,Mariaville,VI,89211,1970-08-27,Active
80348,David,Jacobs,david.jacobs@smith.org,2020-07-27,"Scientist, clinical (histocompatibility and immunogenetics)",Operations,77397,,556 Guerrero Field,Benjaminchester,KS,98891,1971-03-07,On Leave
60418,Matthew,Mccormick,matthew.mccormick@shannon.com,2024-11-19,Medical physicist,IT,135198,47866,396 Ariel Summit,Guzmanside,OK,40195,1974-07-19,On Leave
34673,Stephen,Hanson,stephen.hanson@alexander.com,2018-03-02,Network engineer,IT,101736,46525,41848 Michael Square,Leehaven,CA,59252,2001-04-03,Inactive
79799,Bruce,Meyer,bruce.meyer@james.org,2022-03-14,Glass blower/designer,HR,"$148,781",10694,035 Jones Keys Suite 237,Burkehaven,MO,99487,1994-09-22,On Leave
93720,Kristina,Richardson,kristina.richardson@thomas-doyle.com,2025-08-03,"Nurse, mental health",HR,"$65,391",63345,26532 Paul Fords,Adamsmouth,RI,53869,1977-09-15,Active
75867,Benjamin,Coleman,benjamin.coleman@harrison.com,2024-08-24,Network engineer,Operations,45282,42234,2792 Smith Lane Suite 136,North Wendy,HI,11563,2001-09-13,Active
69793,Antonio,Dixon,antonio.dixon@sanchez-rivera.com,2021-05-28,Lawyer,Finance,123668,81131,8119 Alexander Road,East Allen,WI,79342,1974-10-08,On Leave
22613,Amy,Gallegos,amy.gallegos@poole-parrish.com,2016-08-20,Economist,HR,81377,73776,63281 Lee Trail Suite 107,Michaelchester,UT,,1979-02-03,Active
66818,Brenda,Butler,brenda.butler,2017-08-24,Hydrologist,IT,127765,16027,905 Tracy Trace,New Jeffery,WV,14836,1987-12-29,Active
87173,Wendy,Woods,wendy.woods@rodriguez.com,2023-08-24,Cabin crew,Sales,"$107,536",38617,039 Gabriel Islands,Carrollport,OH,62498,1973-08-08,Active
88031,Jennifer,Sellers,jennifer.sellers@salas.com,2024-05-18,Theme park manager,Sales,49086,84696,421 Bryant Mountains Apt. 060,New Jacqueline,MA,60346,1973-09-28,Active
78492,dOUGLAS,MorriS,douglas.morris@schwartz.com,2021-12-28,Lexicographer,Marketing,43470,96769,8155 Hall Junction,Mooremouth,NE,76021,1980-09-04,Inactive
60957,Sergio,Rodriguez,sergio.rodriguez,2017-03-11,Medical secretary,Marketing,51427,66485,7438 Sandra Inlet Apt. 328,Port Michaelside,MO,97449,1992-04-03,Active
76929,Jeffrey,Ho,jeffrey.ho@moody-ward.com,2022-04-11,Operational investment banker,HR,"$114,777",,8234 Travis Shore Suite 702,South Timview,WY,14138,1993-02-09,Active
30792,Andrea,Morrison,andrea.morrison@lewis.com,2020-11-03,"Journalist, magazine",EnGINEerInG,"$94,568",77113,6544 Kevin Squares,South Stephanieshire,MT,90029,1985-02-08,Inactive
80967,Michael,Watson,michael.watson@parker.biz,2017-02-18,Clinical embryologist,Engineering,107914,65261,727 Denise Ramp Apt. 664,Ashleychester,OH,83272,2001-08-24,On Leave
55599,Kevin,Marshall,kevin.marshall,2017-05-15,Event organiser,HR,95020,50224,867 Brock Ports,Gonzalezborough,WA,41002,1990-01-20,On Leave
67520,Philip,Faulkner,philip.faulkner@garcia.com,2023-09-11,"Engineer, petroleum",HR,84326,64438,640 Buck Green Suite 978,Laurenburgh,RI,69633,1980-12-06,On Leave
83153,Michael,Strong,michael.strong@hodges-morgan.com,2021-02-02,Fisheries officer,Finance,82440,67700,92678 Bowers Roads,Janeville,OR,70071,2003-02-18,On Leave
64919,Andrew,Morrison,andrew.morrison@jones.com,2026-04-19,"Designer, jewellery",ENGiNEeRINg,143550,32961,95422 Cynthia Brook Apt. 957,Eatonfort,DE,22222,1991-11-08,On Leave
42421,Steven,Jenkins,steven.jenkins,2024-01-29,Secretary/administrator,Sales,65543,76467,940 Anna Squares Apt. 529,Port Donna,IA,87262,1969-12-21,On Leave
14045,Brandon,Serrano,brandon.serrano,2022-05-17,"Teacher, secondary school",Finance,45438,73107,46149 Caitlin Mission,Port Lisa,VA,25963,1990-04-22,On Leave
38224,alLIsoN,BRewer,allison.brewer@allen.com,2018-04-26,Office manager,Operations,96293,33552,4776 Deborah Lights,Lake Derrick,TN,16962,1998-05-27,Inactive
46748,Tracy,Chapman,tracy.chapman@koch-kim.net,2025-02-15,Accommodation manager,IT,124920,42421,13953 Bethany Vista Apt. 795,Danielhaven,MP,90367,1969-02-28,Active
52925,kEnNeth,mORgAN,kenneth.morgan@strong.com,2027-01-06,Marketing executive,Finance,100171,49834,,Kimberlytown,OK,38873,1976-07-11,Active
67650,Ashley,Olson,ashley.olson@edwards.com,2020-02-19,Music therapist,IT,62161,16478,503 Kelly Field,Veronicafurt,DC,,1971-11-26,On Leave
56189,Caroline,Wilson,caroline.wilson,2018-12-24,Medical secretary,HR,138720,37447,477 Joshua Isle,Watsonberg,AL,92818,1997-05-22,Inactive
80274,Melissa,Williamson,melissa.williamson@sharp.com,2021-05-18,"Scientist, forensic",Sales,54154,,04514 Robert Locks,Kevinmouth,MP,,1984-06-23,On Leave
73776,Joshua,Snyder,joshua.snyder@yates.com,2019-05-15,Barrister,Sales,116162,63254,976 Brown Village,Justinmouth,NH,,1988-06-08,Active
51541,Kenneth,Young,kenneth.young@bean-spears.com,2026-02-20,Lexicographer,Finance,"$112,254",78139,8597 Jeffrey Dale,Smithtown,LA,57559,1979-12-04,Active
73841,Angela,Smith,angela.smith@hill-rose.com,2020-03-03,Advice worker,IT,141048,56167,42949 Rodriguez Roads,Port Elizabeth,KY,83222,1977-05-02,Active
29288,Brandon,Holloway,brandon.holloway,2023-01-07,Arts administrator,Sales,52507,39716,34706 Sarah Causeway Apt. 780,Port Anneville,FL,89034,1993-05-09,Inactive
55901,Denise,Ho,denise.ho,2025-07-19,"Programmer, multimedia",Sales,63855,,4000 Brown Square Suite 613,New Joyborough,MN,,1998-06-16,Inactive
38384,Jennifer,Atkins,jennifer.atkins@cox-evans.info,2025-04-07,Product manager,IT,110680,45540,34901 Calderon Plaza,Johnsonton,DC,60927,1974-10-23,On Leave
40769,cHRisTOPher,alvarez,christopher.alvarez@wilson-christensen.org,2026-12-07,Customer service manager,HR,"$85,913",15111,5664 Taylor Rapids,New Brandon,TX,78987,1997-05-03,On Leave
24479,David,Brown,david.brown@rodriguez-johnson.net,2026-03-06,Learning mentor,Operations,116609,,68094 Gilbert Run,Johnsonborough,GU,10467,1969-03-17,On Leave
44159,JoSHuA,bUrKe,joshua.burke@wise-aguirre.com,2018-05-31,Brewing technologist,IT,109646,55954,,East Mikemouth,TX,69366,1995-09-05,Inactive
92018,Roy,Carpenter,roy.carpenter@medina.com,2020-03-20,"Engineer, aeronautical",Marketing,126784,16933,726 Hill Skyway,Annafurt,ME,,1985-11-17,Inactive
18502,Nancy,Burton,nancy.burton@keller.com,2025-03-11,Energy manager,Sales,81780,16470,594 Margaret Well,Lake Amanda,AL,14006,1977-02-20,Inactive
97072,Kenneth,Hernandez,kenneth.hernandez@moses.com,2025-02-11,Video editor,Sales,64871,84710,85709 Nicole Fords Suite 079,Port Jennifertown,PR,74093,1971-06-05,Inactive
22984,Anthony,Montgomery,anthony.montgomery@medina.com,2018-03-27,Textile designer,Finance,84993,85708,7639 Adams Estates Suite 481,Freemanbury,TX,13625,1969-08-24,Inactive
15033,Breanna,Wright,breanna.wright@wallace.net,2021-06-29,Therapeutic radiographer,Marketing,"$116,140",98146,2025 John Mountains,Estradastad,FL,80378,1985-02-19,Active
12463,Rickey,Watson,rickey.watson@rios-flores.com,2022-11-27,Garment/textile technologist,Engineering,"$148,931",16312,23933 Ray Club,Port Kristinport,AS,,1978-01-27,Active
65503,Mason,Byrd,mason.byrd,2025-12-22,Media planner,Operations,89401,39340,65880 Vicki Prairie Suite 577,Ramostown,WV,61694,1990-07-19,Inactive
84385,alysSA,mCKNIGHT,alyssa.mcknight@brown.com,2023-10-16,Dealer,Marketing,147680,65359,90383 Ashley Courts,North Matthew,MD,66643,1976-08-23,Active
98512,Max,Lucero,max.lucero,2016-03-29,Product designer,IT,"$104,381",46403,8726 Sydney Causeway Suite 606,East Heatherhaven,TX,05672,1973-05-19,On Leave
98231,Dakota,Jenkins,dakota.jenkins,2023-04-12,Garment/textile technologist,Marketing,113863,84807,8380 Little Inlet Suite 445,Blakestad,NV,43679,1977-07-17,On Leave
68589,Johnathan,Gomez,johnathan.gomez@hansen-cox.biz,2025-04-06,Freight forwarder,Finance,121274,54990,7705 Luke Cove,Washingtonton,WA,,1990-09-03,On Leave
35711,Jason,Burnett,jason.burnett@wilson.com,2016-05-30,Hospital doctor,Sales,"$129,863",61201,80197 Huff Glens Apt. 254,West Eric,OH,97463,1999-04-03,On Leave
31080,Nicole,Anthony,nicole.anthony@davis.com,2020-10-04,Technical brewer,Operations,58562,69606,53042 Smith Well,South Deanna,WA,57593,1990-02-26,On Leave
84981,Alex,Ferguson,alex.ferguson@smith.com,2025-08-12,Charity fundraiser,EngIneErIng,133479,38286,,Amandaport,MH,41190,1982-04-12,Inactive
84696,Mary,Cruz,mary.cruz@lin-clayton.info,2021-06-24,Ecologist,HR,"$95,027",30498,06584 Alvarez Loop,East Nicholasfurt,NM,38412,1967-07-27,Inactive
67161,Joseph,Riddle,joseph.riddle@jackson.com,2023-06-17,"Administrator, arts",Finance,"$115,094",47179,84664 Gonzalez Oval,South Rogerstad,FM,97028,1980-02-18,Inactive
94375,Elizabeth,Cardenas,elizabeth.cardenas@kaufman.net,2019-03-11,Building surveyor,Sales,121938,,1029 Amy Green,Joshuafort,FL,86133,1990-09-11,Inactive
73138,Kayla,Crosby,kayla.crosby@ayers.com,2025-01-27,"Nurse, children's",Sales,91172,69139,4488 Berry Mills Apt. 376,East Jon,VI,23247,1988-10-27,Active
74241,Matthew,Peterson,matthew.peterson@hill.com,2016-12-23,Cartographer,Engineering,"$117,821",54505,3309 Nathaniel Port,Cunninghamberg,NM,41880,1984-07-06,Inactive
99928,Eric,White,eric.white,2025-06-23,International aid/development worker,IT,111733,72283,72102 Sean Isle,Andersontown,IL,61399,2000-02-11,Inactive
59787,Frederick,Wood,frederick.wood@holland.com,2016-12-24,"Psychologist, clinical",MarKEting,50263,53652,071 Robert Key,Westburgh,MP,60944,1978-02-15,Active
16175,Amy,Schroeder,amy.schroeder@brown-foster.com,2018-11-03,Advertising art director,Engineering,117777,88451,243 Marisa Route Suite 727,South Timothy,MN,04815,1982-08-25,On Leave
98816,Lance,Snyder,lance.snyder@byrd-bryant.com,2026-09-20,Sub,Operations,53464,83881,6925 Dyer Shores,Alexisfurt,PW,56699,1986-12-29,Active
84696,Cody,Rowe,cody.rowe@gonzalez-ellis.org,2019-04-15,English as a foreign language teacher,Marketing,"$98,316",68028,7895 Natasha Plains Suite 990,Elliottborough,AL,61948,1978-10-21,On Leave
27529,Christopher,Kelley,christopher.kelley@rowland.com,2024-08-21,Professor Emeritus,Engineering,"$70,659",34673,561 Gregory View Apt. 647,South Amanda,AZ,85562,1990-05-19,Inactive
26256,DavId,Scott,david.scott@andrews.net,2020-07-22,Accommodation manager,IT,"$64,483",31429,8962 Stuart Spurs,West Tim,WY,66789,2001-07-17,On Leave
84696,Kenneth,Williams,kenneth.williams@torres.info,2020-07-03,Commercial horticulturist,Finance,"$104,763",16102,773 Weiss Island Apt. 519,North Kenneth,MP,69379,1991-07-26,Inactive
88451,Brian,Williams,brian.williams@murphy-scott.com,2024-08-08,"Psychologist, occupational",HR,102628,95535,850 Katherine Prairie Apt. 681,South Evan,OR,12481,1974-03-27,Active
64833,Andres,Bryant,andres.bryant@johnson.net,2023-03-19,Charity fundraiser,Operations,"$75,408",70528,390 Jones Motorway,Emilyville,PA,58858,1984-10-17,On Leave
12422,Angela,Lindsey,angela.lindsey@marquez.biz,2017-04-19,"Producer, television/film/video",HR,"$127,707",41079,34486 Gibson Plain Apt. 128,Coxside,HI,76381,1999-09-02,Inactive
32035,Jennifer,Mercer,jennifer.mercer,2026-07-11,Microbiologist,Engineering,"$75,534",67933,3993 Perkins Extension,Johnsonberg,NV,,1980-02-19,On Leave
22851,Edward,Frank,edward.frank@thompson.org,2018-04-04,Systems developer,Marketing,109405,35172,731 Jones Inlet Suite 169,North Annaburgh,AK,72027,1987-05-18,On Leave
30324,Holly,Valenzuela,holly.valenzuela@ward.biz,2019-11-22,"Engineer, drilling",Operations,109717,80071,69572 Charles Rest Suite 084,Lake Randy,HI,54336,1972-01-22,Inactive
28205,catHy,PaTtersOn,cathy.patterson@costa.net,2022-11-05,Insurance underwriter,Marketing,"$105,494",22942,4809 Bryant Road Apt. 385,Lake Aaron,FL,20238,1969-10-05,Inactive
19500,Evan,Baker,evan.baker@martin.org,2023-11-16,Regulatory affairs officer,Engineering,"$87,139",86730,84575 Adam Gardens,Josephton,LA,96883,1983-02-01,On Leave
12422,Robert,Pratt,robert.pratt@yang.com,2016-06-01,Technical brewer,Finance,46717,28205,811 William Parkway Apt. 246,Vargasmouth,MA,03679,1970-05-05,Active
83153,Jason,Evans,jason.evans@adams-richardson.net,2019-09-11,Research scientist (physical sciences),Marketing,84442,69018,377 Chen Centers Apt. 928,Martinmouth,NJ,34924,1978-08-22,Inactive
61143,Stephen,West,stephen.west@dunlap.com,2024-11-12,"Engineer, manufacturing systems",Finance,133978,91078,6341 David Trace,Mitchellfort,NH,33122,2003-02-22,Active
19500,Aaron,Wolfe,aaron.wolfe@curry-lewis.com,2025-10-13,"Clinical scientist, histocompatibility and immunogenetics",Engineering,"$138,416",83751,814 Davis Center Suite 123,Aguirremouth,PR,30988,1997-02-04,Inactive
71287,Lynn,Gonzalez,lynn.gonzalez@hernandez.com,2022-11-24,Animator,HR,61552,72763,6496 Romero Harbor,Jasonmouth,TX,85537,1981-07-03,Active
30336,Keith,Bryant,keith.bryant@osborn.com,2018-09-30,"Civil engineer, contracting",FiNANce,"$120,167",88932,4903 Buckley Underpass,North Cindy,PR,56554,1984-02-20,On Leave
19580,Wendy,Wilkins,wendy.wilkins@myers-roberts.com,2019-03-10,"Programmer, multimedia",Engineering,107968,38279,478 Ann Skyway Suite 172,Millerville,MI,60513,1986-11-09,Inactive
40089,John,Terry,john.terry@durham-woods.com,2020-02-25,Barista,IT,146736,27520,182 Henry Roads,Nicoleside,PR,26844,1979-10-05,Active
54539,Charles,Carlson,charles.carlson@sanchez.biz,2027-02-26,"Editor, magazine features",Operations,108599,73399,,Jenniferborough,MA,24036,1991-02-14,Active
78888,John,Blackburn,john.blackburn@harmon.com,2024-05-28,Chartered loss adjuster,Engineering,"$96,557",91171,368 Kimberly Flats,Port Zachary,UT,94731,1987-08-16,On Leave
54691,William,Bird,william.bird@jones.com,2016-06-04,Surgeon,Operations,75143,79291,78643 Bethany Tunnel,South Rose,PR,07990,2001-06-27,Active
57116,Laurie,Ray,laurie.ray@hodge-bailey.biz,2016-12-15,"Clinical scientist, histocompatibility and immunogenetics",Finance,76631,53127,8166 Michael Neck,South Colleenshire,WA,94102,1981-04-29,Inactive
10520,John,Robinson,john.robinson@moreno.net,2021-10-22,Animal technologist,Finance,128439,90112,8006 Paul Cape,Port Jillian,AZ,06200,1971-02-18,Active
10520,Henry,Charles,henry.charles@garza-burton.com,2018-09-14,Field seismologist,it,"$60,271",30681,6986 Richard Divide Suite 617,Port Ashley,IL,72743,1970-04-08,Inactive
79858,Jason,Nelson,jason.nelson,2019-09-13,Government social research officer,Finance,83819,66741,344 Kathryn Trail Apt. 278,West Jennifer,AK,31038,1980-08-02,Active
81100,John,Morris,john.morris@pierce.com,2025-08-26,Theatre stage manager,Operations,53260,48149,982 Danielle Inlet Apt. 942,Jessicastad,NE,37500,1974-12-01,Inactive
99491,William,Tran,william.tran@gill.com,2018-02-10,Hotel manager,Engineering,126891,,365 Thomas Mission,West Brettburgh,WA,69506,1975-01-21,Active
52871,Melinda,Kelly,melinda.kelly@morgan.org,2017-08-05,"Scientist, research (medical)",Marketing,77934,69986,9076 Diaz Junctions Suite 038,Lake Justinshire,MO,94191,1973-04-24,Active
73929,Kristin,Gonzalez,kristin.gonzalez@hernandez.biz,2018-12-19,Horticultural therapist,Engineering,"$58,820",52206,48084 Miller Groves Apt. 280,New Stacie,IN,46041,1971-07-21,Active
23924,Shelia,Walsh,shelia.walsh,2020-09-18,Ceramics designer,Engineering,"$137,562",61584,63241 Russell Garden,Gutierrezstad,NY,89082,1991-11-17,Active
49896,Kyle,Johnson,kyle.johnson@stewart.com,2020-08-16,Technical brewer,Sales,"$128,991",59562,295 Snyder Drives Apt. 094,Brentmouth,IN,,2001-02-25,Active
43742,Robert,Sullivan,robert.sullivan@clay.info,2025-03-18,Arboriculturist,HR,78973,36046,9141 Castillo Isle Suite 130,Quinnland,MI,67240,1996-08-14,On Leave
30563,Michael,Wilson,michael.wilson@lewis.net,2021-10-04,"Psychotherapist, child",fInancE,133745,65089,9041 Thomas Squares,Gonzalezbury,AR,14977,1975-02-10,Inactive
32100,Candice,Smith,candice.smith@lutz.biz,2023-04-06,Structural engineer,Engineering,94683,43368,9599 Williams Ridge Apt. 543,Williamsfort,VT,72231,1984-01-15,Inactive
27779,Michelle,Sullivan,michelle.sullivan@gibbs.net,2017-09-18,Manufacturing engineer,Finance,125525,46643,5799 White Branch,South Michael,IA,10690,1976-03-03,Inactive
26042,Tyler,Arnold,tyler.arnold,2016-06-09,Publishing copy,Operations,119762,66451,55147 Christopher Parkway Apt. 328,Blakefurt,SD,27682,1989-04-12,Active
83954,Kathleen,Elliott,kathleen.elliott@stokes-alexander.com,2022-04-27,Heritage manager,Finance,59194,78213,946 Martinez Orchard Apt. 664,New Matthewview,MN,45806,1970-11-09,Active
65470,Dean,Santos,dean.santos,2024-06-22,Patent examiner,Finance,58442,42882,866 Lance Shoals Suite 624,New Gordon,OK,34277,1993-09-04,Active
46728,Daniel,Walker,daniel.walker@fitzgerald.com,2024-12-03,Adult nurse,HR,141308,39716,948 Brown Glen Apt. 219,Haleyview,ME,72175,2000-05-08,On Leave
69291,Tabitha,Lynch,tabitha.lynch@marshall-williams.biz,2016-07-23,Barista,Marketing,120799,45383,566 Weber Pines Apt. 420,South Sarahfort,MO,,1970-03-08,On Leave
84710,MIchaeL,HEnRy,michael.henry@kennedy-johnson.com,2018-05-05,Fashion designer,IT,107449,,,Carterchester,MP,79265,1981-04-12,Active
82370,Richard,Hernandez,richard.hernandez@walsh-collins.org,2017-10-29,Geochemist,HR,"$135,217",68647,5731 Micheal Expressway,Ricardostad,UT,45213,1985-11-30,Inactive
54505,Frank,Howe,frank.howe@cox-boyle.net,2016-07-18,Comptroller,ENgiNEerING,148560,26970,4989 Salazar Flats,Port Mariatown,RI,43633,1970-05-11,Inactive
57116,Michelle,Arnold,michelle.arnold@foster.com,2023-06-10,Music tutor,Operations,47659,69951,9440 Nelson Station Apt. 450,South Joshuachester,MT,,1969-07-30,Inactive
51692,Breanna,Williams,breanna.williams@watson-baker.com,2018-01-19,Video editor,IT,46513,21189,7817 Zoe Canyon Suite 055,Scottmouth,DC,78895,1969-03-06,Active
73929,Troy,Ortiz,troy.ortiz@willis-jackson.com,2024-08-30,Oceanographer,Finance,"$122,338",45070,7645 Nelson Turnpike Apt. 091,Devinland,OH,28727,1991-04-28,Inactive
67650,Kathy,Hickman,kathy.hickman@peterson.com,2018-06-04,"Solicitor, Scotland",Engineering,135705,58692,94390 Kyle Grove Apt. 200,South Danielborough,ND,69300,1996-02-28,On Leave
32403,Elizabeth,Shaw,elizabeth.shaw@cook-copeland.biz,2017-08-01,Retail banker,Marketing,141503,48075,97647 Brenda River,Mccoyville,NH,14756,1999-02-26,Active
40167,roBERt,duRham,robert.durham@sanchez.com,2018-07-05,Engineering geologist,Marketing,116489,65473,48121 Christopher Mills Apt. 289,Theresahaven,OK,92271,1978-07-09,On Leave
86277,Brenda,Tucker,brenda.tucker@wall.org,2026-10-22,Arts development officer,HR,134089,36932,3883 Roberta Village Suite 715,South Nathanbury,TX,25433,1993-10-22,Active
17203,Raymond,Brown,raymond.brown@fields.com,2017-06-29,Chartered management accountant,Operations,"$105,422",26970,4035 Steven Walk Suite 664,Jamesburgh,KS,96586,1990-02-25,Active
36218,Christine,Moore,christine.moore@hall.com,2019-01-13,"Conservation officer, nature",Engineering,"$94,347",67927,90160 Maria Plaza,South Lauramouth,ID,41885,1978-12-31,Active
52925,Garrett,Ingram,garrett.ingram@mclaughlin.com,2018-03-25,Research scientist (medical),Marketing,126338,32264,802 Catherine Pines,Port Michaelside,KY,78062,1995-04-28,On Leave
51541,Allison,Salas,allison.salas@peterson.com,2025-07-08,Industrial buyer,Marketing,80032,30498,37426 Ellis Islands Suite 944,Nicoleberg,CO,93675,1975-03-18,Active
45383,Michael,Johnson,michael.johnson@jones-barron.biz,2024-06-29,Media buyer,Sales,"$113,282",68416,,Carlsonchester,MO,49166,1984-06-08,Inactive
